,Model,AILAStatutes,AfriSentiClassification,AlloProfClusteringS2S.v2,AlloprofReranking,AmazonCounterfactualClassification,ArXivHierarchicalClusteringP2P,ArXivHierarchicalClusteringS2S,ArguAna,ArmenianParaphrasePC,BUCC.v2,BelebeleRetrieval,BibleNLPBitextMining,BigPatentClustering.v2,BiorxivClusteringP2P.v2,BornholmBitextMining,BrazilianToxicTweetsClassification,BulgarianStoreReviewSentimentClassfication,CEDRClassification,CLSClusteringP2P.v2,CSFDSKMovieReviewSentimentClassification,CTKFactsNLI,CataloniaTweetClassification,Core17InstructionRetrieval,CovidRetrieval,CyrillicTurkicLangClassification,CzechProductReviewSentimentClassification,DBpediaClassification,DalajClassification,DiaBlaBitextMining,EstonianValenceClassification,FaroeseSTS,FilipinoShopeeReviewsClassification,FinParaSTS,FinancialPhrasebankClassification,FloresBitextMining,GermanSTSBenchmark,GreekLegalCodeClassification,GujaratiNewsClassification,HALClusteringS2S.v2,HagridRetrieval,IN22GenBitextMining,IndicCrosslingualSTS,IndicGenBenchFloresBitextMining,IndicLangClassification,IndonesianIdClickbaitClassification,IsiZuluNewsClassification,ItaCaseholdClassification,JSICK,KorHateSpeechMLClassification,KorSarcasmClassification,KurdishSentimentClassification,LEMBPasskeyRetrieval,LegalBenchCorporateLobbying,MIRACLRetrievalHardNegatives,MLQARetrieval,MacedonianTweetSentimentClassification,MalteseNewsClassification,MasakhaNEWSClassification,MasakhaNEWSClusteringS2S,MassiveIntentClassification,MedrxivClusteringP2P.v2,MultiEURLEXMultilabelClassification,MultiHateClassification,NTREXBitextMining,NepaliNewsClassification,News21InstructionRetrieval,NollySentiBitextMining,NordicLangClassification,NorwegianCourtsBitextMining,NusaParagraphEmotionClassification,NusaTranslationBitextMining,NusaX-senti,NusaXBitextMining,OdiaNewsClassification,OpusparcusPC,PAC,PawsXPairClassification,PlscClusteringP2P.v2,PoemSentimentClassification,PolEmo2.0-OUT,PpcPC,PunjabiNewsClassification,RTE3,Robust04InstructionRetrieval,RomaniBibleClustering,RuBQReranking,SCIDOCS,SIB200ClusteringS2S,SICK-R,STS12,STS13,STS14,STS15,STS17,STS22.v2,STSB,STSBenchmark,STSES,ScalaClassification,SemRel24STS,SentimentAnalysisHindi,SinhalaNewsClassification,SiswatiNewsClassification,SlovakMovieReviewSentimentClassification,SpartQA,SprintDuplicateQuestions,StackExchangeClustering.v2,StackOverflowQA,StatcanDialogueDatasetRetrieval,SwahiliNewsClassification,SwednClusteringP2P,SwissJudgementClassification,T2Reranking,TERRa,TRECCOVID,Tatoeba,TempReasonL1,ToxicConversationsClassification,TswanaNewsClassification,TweetTopicSingleClassification,TwitterHjerneRetrieval,TwitterURLCorpus,VoyageMMarcoReranking,WebLINXCandidatesReranking,WikiCitiesClustering,WikiClusteringP2P.v2,WikipediaRerankingMultilingual,WikipediaRetrievalMultilingual,WinoGrande,XNLI,indonli
10,SFR-Embedding-Mistral,37.467,44.20196666666667,57.8715,79.3174,73.8071125,65.5027,62.554500000000004,67.171,92.3813,98.96095,69.59641489361702,16.517113828502417,30.536099999999998,47.1772,50.24380000000001,19.8828,79.2308,51.7428,43.4734,37.041000000000004,80.67225,52.929875,4.5502,73.06700000000001,64.9902,59.1699,91.6357,50.416700000000006,86.1938,39.853300000000004,79.3127,39.50195,19.8898,75.6095,61.738484917415235,86.4393,26.21095,73.3839,30.115599999999997,98.822,66.59641581027668,22.849208333333333,85.74993534482759,74.0193,58.2314,25.4255,71.3122,83.7372,9.9313,57.5684,68.1429,29.75,94.83200000000001,58.410666666666664,69.3089081632653,52.0193,36.626,77.42108125,53.42579375,60.47275882352942,43.1892,4.557043478260869,68.25363636363636,78.7623619519833,95.0293,1.3774,45.940099999999994,68.8,92.9825,40.50217,76.84426363636364,69.21666666666665,78.92074545454545,54.6177,94.96713333333334,62.479,58.89937857142857,73.9569,56.309999999999995,54.85830000000001,92.36229999999999,57.1338,88.2073,-5.4532,40.4758,77.24119999999999,19.908,38.354868527918775,82.92294737327579,79.46865215168464,89.15419511870839,84.93199878424691,90.7407512744838,92.01519349090438,68.88672777777778,83.56275,88.99708463265337,76.89540000000001,50.952149999999996,66.90585833333333,57.5925,56.5967,49.0,84.5264,8.807,96.4591954606088,71.90220000000001,92.278,46.63700000000001,59.8877,48.95615,55.02066666666666,66.9732,60.648599999999995,87.599,70.51660267857143,3.592,69.3294,40.718700000000005,77.2593,76.062,87.78613271895861,62.057700000000004,9.377066666666668,90.9769,30.91065,90.1746625,90.9736875,45.645,74.64536785714286,56.177299999999995
11,GritLM-7B,41.8,45.07858861214175,56.41182129244591,77.92616035817949,79.29651246204344,59.76004587290107,62.283243447585626,63.171,93.25395448596443,99.01506999178171,71.70350531914895,15.703429559492083,31.01061795309582,41.89593045442553,61.17333333333333,18.84765625,77.58241758241758,50.67481402763019,42.7530529865959,41.3525390625,82.59920995368684,54.38375,6.7048725731991805,73.40100000000001,64.8779296875,62.216796875,92.9296875,50.63063063063063,87.83077193045878,38.679706601467,75.55661848971026,41.71630859375,22.715692027055358,84.35512367491167,61.09930285907467,81.73166793520105,27.3876953125,69.85584218512899,29.760842530198428,98.673,67.03253832518722,27.245619705709046,84.25365760056917,81.57702676047076,60.43900294775631,28.24468085106383,73.52941176470588,85.63182770798646,9.243986254295532,59.7412109375,67.19677906391544,38.25,94.999,51.67933333333333,72.74202040816327,54.47761194029851,30.23944275141489,75.04496865922063,54.2806919405131,63.8057444033619,36.47114245372426,4.86295652173913,73.53727272727272,78.07461712905885,94.365234375,1.2150889430978191,44.40577039191205,69.36333333333333,92.69005847953215,42.93806408090434,78.12577242664365,70.78958333333333,75.43008523463068,56.649064290953774,95.09266363723512,67.05183898059659,57.18643310986854,72.52547747581623,51.632326007326,62.55060728744939,91.8706383851458,60.2547770700637,89.11072722656621,2.4389676564299667,39.553580714309355,75.74687449941541,24.409,36.072519770658396,83.12714130007382,77.33852878004329,85.040275646636,82.90819992299015,88.12508895141099,84.38532687280109,69.38290263891328,79.03608450123514,85.64422693135457,79.81620069387338,52.105712890625,65.56195908195133,57.14425391589478,57.998046875,58.875,85.6787109375,9.354999999999999,93.34758693133183,68.13461467763409,93.367,45.75875,63.00781250000001,51.4866057426058,56.39577374702821,65.64118643982063,58.93383738329443,74.313,72.07802431124207,7.164,68.8134765625,40.12320328542095,75.02658003544005,43.266,87.42665970242986,61.837452379452664,10.471032110953798,83.66189968292855,29.879395630695697,91.04981812169312,91.7721875,53.696999999999996,75.04609614716912,55.52071327419831
12,text-multilingual-embedding-002,34.902,48.81641666666667,46.760000000000005,76.0201,76.1918,56.284,53.6635,53.81399999999999,96.4752,98.641375,79.92118085106384,14.634451147342995,34.3731,37.710100000000004,41.621900000000004,21.665,77.967,50.03189999999999,38.0248,39.4531,83.29885,50.135425,4.8146,74.239,64.68260000000001,62.1533,87.4658,50.49550000000001,81.9803,46.1736,79.7079,41.071749999999994,21.7643,84.258,68.81764897131266,84.49804999999999,46.2671,88.2549,26.8754,99.128,73.3612557312253,53.5552,86.6862,43.554500000000004,59.1506,37.8191,61.1765,83.3242,12.5528,58.2422,84.88170000000001,69.0,93.08,59.35222222222223,71.05305102040816,68.0685,24.7714,80.13298125,49.11215,65.55781274509805,36.5672,4.980869565217391,61.5,88.43521670146139,95.5078,6.4037999999999995,57.342825,53.580000000000005,94.2251,46.88896999999999,70.85169090909092,72.975,72.73942727272727,74.182,94.05691666666667,66.84909999999999,57.01197857142857,70.9733,60.2001,69.9798,92.7031,81.7834,88.11327499999999,1.0357,41.1284,68.18469999999999,17.96,36.37303857868021,80.77590000000001,79.18549999999999,88.75319999999999,83.4547,88.6594,83.76853636363637,70.54028333333333,81.20575,87.6198,80.3606,51.765125,70.641425,69.8398,78.042,61.625,87.666,0.05,96.8032,91.3658,89.823,29.9595,60.629900000000006,37.64875,56.54703333333333,66.0377,60.385200000000005,81.452,70.19111875,1.208,87.8223,48.9117,71.3881,91.255,87.0444,56.6448,12.4401,80.7368,27.904535714285718,87.99783125,88.8990625,39.211,79.86480357142857,56.7678
13,GritLM-8x7B,39.044000000000004,44.2001978091279,59.27976109387059,78.12358280850987,76.50539503502856,59.86256139428866,57.21927960247923,59.538999999999994,93.56474709832032,98.99570655024637,70.57933776595745,13.915500546280569,37.86152284690122,44.6450727199578,49.12761904761904,21.826171875,72.47252747252746,50.781083953241236,42.11841225675311,41.0986328125,82.17309967794337,53.56440472810237,6.1511000000000005,71.435,65.7958984375,59.1650390625,94.6728515625,50.867117117117125,88.152426325704,40.391198044009776,75.17412143009663,41.0986328125,20.079960731368924,81.70494699646645,57.80816294638521,84.5956147247001,28.486328125000004,78.30045523520485,30.87696601982258,98.721,67.47859425081396,27.20565589380371,84.32173212957707,80.92576763758302,60.53829876003729,26.369680851063826,75.1131221719457,81.56952164325557,11.050564555719196,58.7744140625,69.29542023150479,37.75,94.312,48.838888888888896,71.14567346938775,56.224758560140465,33.53069220722682,77.19695826365901,53.75969255403582,63.64562002886288,40.2830754049983,4.957304347826087,73.6509090909091,75.79458659735226,96.19140625,0.3758,39.727050633492375,73.19666666666667,93.71345029239765,41.346540136218415,71.04237614808238,66.52708333333334,70.948305748986,58.56284944863729,95.59659475693941,66.6956269910223,58.002207924316465,72.96674316108866,52.05357142857143,48.441295546558706,92.28721630012802,60.828025477707,88.36857125848701,0.7978000000000001,39.20689935898069,74.78543858273224,23.247999999999998,40.43809536314839,80.56596360704134,73.69103876926383,85.84537862684346,82.04633406211417,88.81340550511095,85.92753995349884,70.08303783111293,80.82807037325122,87.46088823673782,80.31875222821118,51.41723632812501,66.35383449093746,56.22358006373366,61.79687499999999,57.875,80.7080078125,8.657,91.97328651896981,69.22281339916671,86.211,33.925,63.7109375,40.40531899431452,56.32928757440476,65.31220227771662,58.2072604427126,81.357,75.24183704932332,3.6350000000000002,69.3505859375,39.507186858316224,75.80626107501477,79.321,86.51045713469982,57.2151290908269,10.662562195102826,84.94429480083369,29.48246378693038,89.57123346560847,89.9813125,37.968,75.2711712477524,55.10282995247396
14,e5-mistral-7b-instruct,34.535,44.476334504656,57.1119995801465,78.3176643851751,73.55583851060096,65.2837349991313,61.2781226957918,61.653000000000006,92.09217221470108,98.8904421803621,68.28947074468086,15.871068617513199,29.14035497773531,42.43994588820838,57.243333333333325,19.033203125,79.28571428571429,51.94473963868226,43.57979865632357,37.5634765625,83.26076063030767,52.646249999999995,3.7559714980443726,73.111,66.2890625,59.80957031250001,90.859375,50.92342342342342,85.664793530138,42.298288508557455,78.31946771080547,40.537109375,20.57879181482765,79.19169611307422,61.71733102240896,85.66991448217436,22.30224609375,73.08801213960547,29.059912219114242,98.795,66.24329979557673,22.981297058285943,85.70994781850881,74.51147346965612,57.91527819311136,25.026595744680847,67.87330316742081,83.54828172469371,9.077074128620518,57.021484375,69.0689481630599,30.75,94.60300000000001,58.02816666666666,67.0686836734694,53.81913959613696,25.768393556813233,77.20843925808813,54.55790207829308,59.95188404732258,39.04746182823812,5.160695652173914,69.14818181818183,78.82254775515362,94.98046875,0.7424044941545943,46.62746749043283,69.13333333333333,93.12865497076022,39.72819872294248,78.58169271193842,70.89166666666667,78.9577462250668,56.15991706834288,95.32411071027079,62.26469736461049,58.190876891247925,74.56474020582282,59.08516483516484,60.54655870445343,92.8806104123782,55.73248407643312,89.44188789556573,-6.34797925525378,39.301171256563904,76.32050567901123,16.314999999999998,38.74355629191053,82.64168405010996,79.65304787099163,88.42693188284633,84.53916226397308,90.42497351106816,85.17116133130891,67.58185609705276,83.28891491867842,88.59956806069064,76.54646568695226,51.070556640625,66.37408186274176,62.13235665105454,56.27929687499999,43.125,85.1416015625,10.035,95.86143310549286,64.32871212725469,91.018,44.826,58.27148437500001,50.55558993934491,55.65359690090873,66.89539154997776,60.81463737650523,87.034,70.08043679895427,3.595,71.748046875,40.595482546201225,76.60366213821618,33.405,87.78798304575807,61.619251838838366,9.506336414282647,89.03355245373612,31.041842947604565,90.25595072751322,90.9265,39.513999999999996,78.69561736986618,57.99422834513732
15,Cohere-embed-multilingual-v3.0,29.692,47.86835833333333,44.4215,75.4051,75.382025,59.622699999999995,57.46639999999999,55.105000000000004,95.2877,98.562325,81.08666755319149,14.452701630434783,41.1753,42.8922,35.5991,21.3281,72.9121,45.6695,40.3376,40.8252,80.0896,50.8065,0.28509999999999996,77.121,45.083,60.7568,90.4443,50.011300000000006,83.1035,44.229800000000004,75.95309999999999,37.66115,28.23905,83.856,76.42027161209312,82.5937,43.464349999999996,82.70110000000001,28.687,98.84100000000001,75.82516185770751,46.727516666666666,87.92301896551724,22.5334,59.6016,34.109,67.96379999999999,77.1914,11.330400000000001,56.543,80.11070000000001,38.25,93.758,68.03383333333333,76.07983673469387,65.3995,30.0958,80.9224125,44.4601375,63.39042254901961,39.010099999999994,5.274347826086957,65.19272727272727,87.28835579331941,94.0137,0.8293,54.584450000000004,78.74,92.8655,44.895289999999996,64.76891818181818,71.52708333333334,72.59490000000001,82.6985,95.14209166666667,68.2942,57.02184285714286,72.0522,51.72760000000001,62.995999999999995,93.1833,82.03819999999999,88.2536,-6.7989999999999995,39.9848,75.2585,19.339000000000002,30.028630964467002,82.1820253476181,77.62042143066208,85.15620774806095,80.01967438481185,88.92297656560552,90.08752166657892,69.35949444444445,81.41585,88.78683817318573,78.75760000000001,50.861825,63.8431,66.74520000000001,72.7148,64.25,85.0732,4.658,96.79160651306724,59.0993,89.415,24.20775,61.108399999999996,40.65875,54.66766666666666,67.8045,58.6097,83.372,72.45546785714286,0.909,71.1998,49.692,71.7661,75.778,86.48560260020555,67.8867,8.060816666666666,82.4805,27.932799999999997,89.99060625,90.87112499999999,58.44200000000001,76.24010357142856,51.5903
16,gte-Qwen2-1.5B-instruct,34.886,40.86470833333333,49.709900000000005,73.48697375332002,81.9994375,64.7434,63.217999999999996,69.72,91.5907,98.80222499999999,66.58554521276596,10.921005736714976,43.8761,45.8146,39.7881,21.166999999999998,68.2967,52.98087141339002,45.6336,33.3887,81.3343,50.01910000000001,2.8398,80.794,41.7188,55.1562,94.624,50.2815,85.5479,38.9731,68.4519,35.5713,17.50045,80.6007,51.09261066840529,81.2812,17.8833,76.22149999999999,29.852099999999997,98.694,59.72967391304348,22.661224999999998,77.70211465517241,38.16,60.44540000000001,25.079800000000002,70.0905,75.413,7.8056,56.2549,57.94669999999999,38.25,94.843,63.227944444444454,72.89005102040817,52.5549,33.7875,85.18957345971565,71.7056263158008,57.69371764705882,43.0505,4.3786956521739135,65.72363636363636,67.91727327766179,94.18950000000001,2.9466,36.048175,61.076699999999995,93.8596,42.586420000000004,68.66452727272727,67.42708333333334,68.55387272727272,57.283899999999996,94.56908333333334,69.04141326382856,66.03078571428573,72.4581,57.8544,68.40080971659918,91.47194213011349,65.414,88.99837500000001,-3.5540000000000003,40.704499999999996,73.87568855586618,24.976000000000003,32.69826802030457,80.49030614009419,77.25370084896514,87.79454220555091,82.91015471820322,88.45414278092397,90.32542469203855,69.39835555555555,79.39715677296854,86.37572865993327,76.5209,50.367399999999996,61.532025000000004,60.093799999999995,50.33689999999999,52.25,71.22070000000001,18.627,95.3203137438653,69.32549999999999,90.274,33.253,59.9365,48.651250000000005,54.127866666666655,67.43289278789972,60.546979190962006,85.382,53.985984821428566,1.3259999999999998,82.66099999999999,31.971300000000003,76.62729999999999,67.008,87.58146137353202,65.2151,8.159066666666666,81.3248,30.012999999999995,87.31201875,87.7718125,65.61099999999999,80.44733928571429,59.519200000000005
17,bilingual-embedding-large,25.162000000000003,46.070175,52.845,73.63055206572554,76.58533750000001,57.353,57.640899999999995,55.888000000000005,96.0543,98.714175,80.55823138297873,18.062437862318838,32.571,39.4234,36.2332,20.7715,70.2747,46.6684,39.644200000000005,37.4512,80.22194999999999,50.21545,0.1298,73.348,75.3418,58.0322,91.53320000000001,49.8649,82.9207,41.955999999999996,79.0172,37.1167,27.5016,82.7694,79.91609412972085,87.3049,38.95265,80.0152,28.089399999999998,98.694,76.34322391304347,45.948283333333336,88.92267413793104,79.74090000000001,58.2447,35.5053,68.41629999999999,83.45949999999999,10.741299999999999,57.143600000000006,78.0272,38.5,93.074,51.17761111111112,73.96082653061225,61.4838,28.907300000000003,80.56872037914692,55.090949643200084,62.54441274509804,37.0089,4.690869565217391,61.35,90.39577296450939,95.0244,-0.6267,64.51125,71.7767,93.4211,46.513729999999995,73.65930909090909,69.15,76.97249090909092,81.5851,95.700775,67.47760000000001,58.829892857142866,70.36630000000001,50.0014,38.3198,91.7714,80.828,88.326675,-8.618,41.4633,72.2633,18.829,35.06109644670051,81.0146278511025,85.52036823639511,89.36590409791387,91.60879188296313,92.02450415044238,88.70915251373806,71.34637222222221,84.93280000000001,89.28237056532355,80.3175,50.267325,67.57848333333332,59.9602,73.3154,60.875,75.1221,6.0089999999999995,92.61210920251231,57.6207,89.398,33.481,60.083,36.768499999999996,55.0817,66.6306,57.943999999999996,52.92,76.11879910714286,1.111,65.56640625,46.8172,72.0201,73.114,87.19162847931055,59.4133,8.871283333333334,74.6969,28.258542857142853,87.7276,88.673875,37.977,74.97025,54.5103
18,text-embedding-3-large,41.85,44.50883159199708,56.62427627371602,80.30230136896739,77.45554117540871,59.51058902834719,59.927505938208256,57.992,91.19998195318644,98.97874107902187,68.79388031914894,13.453410549460349,32.82742581791263,40.646713367063256,43.852489177489176,22.8125,64.67032967032968,46.769394261424026,39.19650269689925,40.5322265625,80.72716605808476,53.03249999999999,-0.19630682229421847,68.432,47.978515625,58.8037109375,91.4794921875,50.01126126126126,88.46228353143802,43.691931540342296,74.95941443294787,41.396484375,23.505001009883802,82.226148409894,47.615715710335905,84.24308106781443,37.70263671875,72.70864946889225,28.33047052874952,99.045,44.45832673362433,12.593334632315248,63.43420902926502,54.11861397856532,60.42294428100596,28.5904255319149,70.13574660633483,81.2385607766652,9.239077074128621,59.34570312500001,65.74232511323603,69.75,95.222,56.93777777777779,73.24698979591837,59.23617208077261,27.488027862429256,73.35418447804932,45.62127132711609,58.81925116908613,36.05684448601972,3.8266086956521743,68.96545454545453,67.59026246466017,91.8896484375,-2.026237736978675,36.02839321315646,79.75333333333333,94.00584795321637,46.08730747060118,73.73321234417615,67.06249999999999,71.02285252191209,60.48828693588888,96.08057910562458,70.33014769765421,59.916040099174154,71.05706347976925,51.377747252747255,50.06072874493926,91.47084910522895,72.9936305732484,87.2026311556171,-5.8069616050141635,40.73484160740575,75.18908455520828,23.071,29.578769007381673,79.00399379000001,72.83588741,86.09681753000001,81.15012257000001,88.48536071999999,90.22225266,69.29491666150666,80.24660879533194,83.56231247,74.19960979146538,50.75561523437499,65.24806518504508,56.74087595513348,49.6728515625,61.25000000000001,79.189453125,7.4399999999999995,92.5062,62.507521253765596,92.43900000000001,31.098,64.5947265625,34.5736001996092,58.118424387241596,67.05490914475406,58.07862400836128,79.562,65.62552035826513,2.1260000000000003,68.8232421875,36.837782340862425,70.57294743059657,81.44200000000001,87.785,62.45420744502883,9.46859425975065,85.32907659925846,27.720001345731088,88.84176752645503,89.242875,29.110000000000003,72.57828228728887,53.356092974619465
19,SFR-Embedding-2_R,41.682,42.45752014931837,55.84624917823335,78.43175388044725,87.11675034408363,65.3697253315525,63.996034339742366,56.592,91.89420497662172,98.9025517606559,65.65772606382978,15.554502265611589,44.53164717722028,54.22313821757675,50.75017316017315,22.8515625,76.26373626373626,50.722635494155156,45.91065703717877,34.5166015625,78.89785247761883,51.035716637185104,0.43689999999999996,72.05,62.73925781250001,55.66894531249999,90.87890625,52.691441441441455,86.04974161065283,38.01955990220049,76.18155073073154,37.5439453125,19.24935152558195,75.7773851590106,59.14761276247826,80.08042266863843,19.68505859375,64.38543247344461,30.0900629861384,98.572,62.64714267442265,21.696509733881733,82.15390084150361,77.7901242685252,57.82717020002759,21.10372340425532,64.07239819004525,83.78054628722683,9.641629847815416,55.81542968749999,67.41821841972823,37.75,93.563,46.74411111111112,65.08361224489796,50.21949078138719,37.9973878972573,73.16713608175158,49.68389827054355,60.3147375859275,49.59041157163384,4.726695652173913,67.73,77.28248193085588,93.73046875,0.7358,46.39200724359499,66.98333333333333,93.05555555555557,33.39264706826883,78.61524476308837,67.63958333333333,78.27707581782448,55.17802508570987,93.99850702336448,64.81899797277728,56.78388636269835,74.7676187734729,59.60851648351648,55.40485829959514,87.14889656857301,55.98726114649681,87.16708305151572,-6.575100000000001,39.43440343552257,74.13185334224738,24.687,33.19243053768026,76.99265897099083,75.68517860427303,82.33675805831938,79.87787992067578,85.76600770180892,80.9712191114691,67.15548393751483,78.03711069458885,83.55880011831174,78.58187209410636,53.289794921875,66.70738345759622,61.735718592577115,52.333984375,39.875,84.658203125,8.838,97.66692232687735,74.99008423226651,92.378,48.161750000000005,60.37109375000001,54.68268106137037,56.05710886186371,67.34923556470908,58.49395582717876,88.437,66.03485000615491,2.983,90.8251953125,33.921971252566735,67.50738334317779,77.4,88.0245996306869,59.11690846119883,9.839626841685256,91.10235415072879,31.012654375781075,89.37412037037036,90.1375,32.1,71.79802219834659,52.53653033165931
20,stella_en_1.5B_v5,28.124,41.536999416822425,48.98297698660915,75.50792014283336,84.33246404634167,64.52339106857525,61.313064241189075,57.06,90.9103786919342,98.57448484807625,60.11458244680852,10.798511206432345,34.9452936536449,52.384364299338145,47.654102564102566,24.0869140625,66.81318681318682,43.9798087141339,41.12691474107405,35.3564453125,77.66095051416985,51.43427749295587,2.0463,78.28500000000001,44.3603515625,54.25292968749999,91.07421875,49.977477477477485,80.4915258907952,33.31295843520782,64.77624234117043,35.09765625,18.049866467893338,80.1678445229682,47.99458682395927,81.38993724328965,19.5361328125,61.85887708649468,27.348270525053564,98.721,42.63799668037064,11.361840565059628,54.52140974474533,55.4027220724571,59.49811572388663,24.920212765957448,71.58371040723982,77.8662108892012,7.594501718213059,53.76464843749999,60.971313537996984,38.25,94.676,20.902277777777776,62.26880612244897,46.65496049165935,29.03787548976926,69.17783256981338,41.67922945316068,48.595058780020864,47.2296865252186,4.487652173913044,58.53454545454545,63.300488933962676,89.2431640625,2.085,38.38234957610547,55.089999999999996,92.54385964912281,40.63709564680484,74.97428305665395,65.86666666666666,65.23807700743399,57.389397800736134,92.53898949164059,68.6909933391254,59.76557862447939,71.11740626683348,59.951007326007336,58.603238866396765,87.44633882550971,70.76433121019107,88.41579366838556,-3.4921,42.249686277282485,73.53816190634464,26.769,24.60934453215342,82.40165924558951,78.55520488226414,88.62429790970509,83.31890044293463,88.50644215638907,75.4324048725048,68.98296997422999,80.50913806120911,87.4855111372355,79.03547695055785,50.335693359375,52.189589396246795,50.02558031630425,41.9287109375,55.37500000000001,75.0244140625,4.390000000000001,96.11373611590402,76.04248089768724,89.52,37.43725,61.15234375000001,45.420931224587314,55.49149636956076,67.12207724142024,55.73968359881456,83.842,44.20360988277256,1.429,86.7626953125,29.24024640657084,68.05670407560544,45.019,87.36525428661075,56.822971259262204,10.286961016730324,88.28792124799975,28.098000498210894,84.9715906084656,78.904375,45.327,71.35481266181604,55.87535050855057
21,jasper_en_vision_language_v1,31.923000000000002,41.78858333333333,54.3335,77.0939,85.9297875,68.68769999999999,64.7347,65.204,91.1458,98.887625,62.011976063829785,12.269383574879228,36.439,55.0404,55.5905,21.5674,69.61540000000001,48.0659,43.9201,35.8154,78.89954999999999,52.1837,2.2689999999999997,73.553,48.7256,55.083000000000006,91.4941,50.394099999999995,83.7269,34.7311,70.0253,36.68945,18.130499999999998,83.3392,49.35416017820921,83.92855,14.409149999999999,65.31869999999999,29.7597,98.543,44.52912193675889,11.053675,61.509540517241376,64.61240000000001,59.6792,25.3324,67.96379999999999,79.3177,5.081,53.042,61.665800000000004,62.25000000000001,94.383,27.725055555555556,66.5655918367347,48.200199999999995,33.6961,74.193225,47.9536125,85.306,49.7693,4.89286956521739,59.488181818181815,64.03605762004176,91.3916,0.8075000000000001,38.632149999999996,58.53,92.83630000000001,40.47801,73.32389090909092,66.85833333333333,66.03829999999999,52.9611,92.9625,67.1156,,72.1735,60.71335,58.785399999999996,88.08409999999999,78.535,88.95880000000001,-2.2998000000000003,40.2406,,24.637999999999998,,82.234,80.2578,89.69200000000001,85.3155,90.1574,78.3472,69.84303888888888,82.08539999999999,88.8456,79.8621,,54.96155,50.42529999999999,43.0225,54.625,78.51559999999999,10.635,96.4021,80.049,85.675,35.5805,61.2402,45.5752,57.861133333333335,67.1071,56.621900000000004,86.732,47.46256696428571,1.3010000000000002,91.3135,35.0308,74.3001,34.564,87.70750000000001,56.078399999999995,11.373266666666666,85.8664,29.981707142857143,87.109825,83.2000625,47.656,72.69214999999998,55.793000000000006
22,NV-Embed-v2,31.582,43.13656666666667,45.260600000000004,73.6418,77.60583749999999,60.27869999999999,59.244699999999995,70.074,92.3768,98.910325,69.79431648936169,9.427139311594203,22.7047,43.731500000000004,43.3718,20.9863,65.9341,39.23485653560043,35.4904,34.1162,78.7961,51.485075,3.2103,59.205,70.22460000000001,56.3721,88.6914,50.214000000000006,85.9999,32.6528,76.5184,36.79685,11.8928,78.3039,41.813602407514736,81.22409999999999,10.1636,64.3854,21.673000000000002,98.896,50.32285691699605,13.376316666666668,62.24907068965517,86.1888,62.658100000000005,29.295199999999998,43.7104,79.6515,7.835100000000001,56.416,65.6316,42.75,95.203,55.542388888888894,70.61384693877551,47.691,22.420499999999997,62.52474375,38.16398125,57.83538725490196,37.396367034196196,2.6928695652173915,62.45090909090909,61.720404958246355,90.26859999999999,1.5816000000000001,26.413575,71.7367,92.4708,39.48631,68.14693636363637,63.42916666666667,48.09628181818182,59.5214,94.70327499999999,67.1127,55.56128571428572,69.10340000000001,55.254549999999995,38.704499999999996,92.0137,57.706999999999994,88.65385,-1.6704,37.3127,77.09527141282383,21.901,12.592018274111675,82.14763206055602,77.89286260403269,88.30238972017452,84.29920990970672,89.03555007807218,90.66976712249057,61.40383333333334,77.55105,88.40520383147418,76.058,50.687275,59.153299999999994,54.966499999999996,53.998999999999995,58.75,68.57419999999999,11.514000000000001,97.09194643777883,55.0391,92.931,19.5475,58.5498,21.465300000000003,56.4863,66.6383,60.28542256247589,88.851,63.00081517857142,6.503,92.7402,26.981500000000004,63.8866,45.574,87.86649114275045,63.023399999999995,11.936383333333334,67.4872,25.854571428571425,90.60883125,90.826875,49.74,70.47195357142859,50.4789
